text,classification,text_tokens
Imagens de caixões vazios que estariam sendo enterrados na Amazônia para causar pânico na população devido à pandemia de Covid-19,0,"['imagens', 'caixões', 'vazios', 'estariam', 'enterrados', 'amazônia', 'causar', 'pânico', 'população', 'devido', 'pandemia', 'covid']"
"Imagem do enterro de um caixão vazio"" carregado por dois homens durante a pandemia""",0,"['imagem', 'enterro', 'caixão', 'vazio', 'carregado', 'homens', 'pandemia']"
Os caixões das vítimas da Covid-19 em Belo Horizonte estavam cheios de pedras,0,"['caixões', 'vítimas', 'covid', 'belo', 'horizonte', 'cheios', 'pedras']"
A Petrobras está distribuindo cupons de combustível pela pandemia de Covid-19,0,"['petrobras', 'distribuindo', 'cupons', 'combustível', 'pandemia', 'covid']"
"Em Marabá, foram cavadas valas comuns para enterrar caixões vazios.",0,"['marabá', 'cavadas', 'valas', 'comuns', 'enterrar', 'caixões', 'vazios']"
"Imagem de leitos desocupados no hospital de campanha no Ibirapuera, na cidade de São Paulo",0,"['imagem', 'leitos', 'desocupados', 'hospital', 'campanha', 'ibirapuera', 'cidade', 'paulo']"
Quem dirija sem máscara pode perder pontos da carteira de motorista,0,"['dirija', 'máscara', 'perder', 'carteira', 'motorista']"
Os dados das repartições do Registro Civil são diferentes dos fornecidos pelas Secretarias Estaduais de Saúde,0,"['dados', 'repartições', 'registro', 'civil', 'diferentes', 'fornecidos', 'secretarias', 'estaduais', 'saúde']"
"O governador da Bahia, Rui Costa, pediu ao prefeito de Porto Seguro que receba 200 casos de coronavírus""""",0,"['governador', 'bahia', 'rui', 'costa', 'pediu', 'prefeito', 'porto', 'seguro', 'receba', 'casos', 'coronavírus']"
Mensagem do WhatsApp sobre doações de 492.000 cestas básicas do CRAS,0,"['mensagem', 'whatsapp', 'doações', 'cestas', 'básicas', 'cras']"
"O número de mortes por COVID-19 no Ceará, Brasil, caiu 90% após uma operação da Polícia Federal para investigar fraudes com o número de mortos.",0,"['mortes', 'covid', 'ceará', 'brasil', 'caiu', 'operação', 'polícia', 'federal', 'investigar', 'fraudes', 'mortos']"
"Itapemirim, empresa brasileira de ônibus, declarou falência devido à falta de passageiros durante a crise de COVID-19",0,"['itapemirim', 'empresa', 'brasileira', 'ônibus', 'declarou', 'falência', 'devido', 'passageiros', 'crise', 'covid']"
A polícia do Ceará atirou em um surfista que estava quebrando o bloqueio em uma praia em Fortaleza.,0,"['polícia', 'ceará', 'atirou', 'surfista', 'quebrando', 'bloqueio', 'praia', 'fortaleza']"
"No Brasil, 170 milhões de pessoas recebem ajuda de emergência por causa do coronavírus ",0,"['brasil', 'milhões', 'recebem', 'ajuda', 'emergência', 'causa', 'coronavírus']"
"Adélio Bispo, responsável por ferir seriamente o então candidato presidencial Jair Bolsonaro na campanha eleitoral em 2018, se contagiou do novo coronavírus",0,"['adélio', 'bispo', 'responsável', 'ferir', 'seriamente', 'candidato', 'presidencial', 'jair', 'bolsonaro', 'campanha', 'eleitoral', 'contagiou', 'coronavírus']"
A idosa filmada na maca foi resgatada viva do necrotério depois que o hospital relatou sua morte por Covid-19,0,"['idosa', 'filmada', 'maca', 'resgatada', 'viva', 'necrotério', 'hospital', 'relatou', 'morte', 'covid']"
Imagens de caixões vazios jogados em São Paulo e Amazônia,0,"['imagens', 'caixões', 'vazios', 'jogados', 'paulo', 'amazônia']"
As vítimas da Covid-19 têm o resultado do teste da doença  de forma automática ,0,"['vítimas', 'covid', 'resultado', 'teste', 'doença', 'automática']"
"Um vídeo mostrando o governador de São Paulo, João Doria (PSDB), dançando com a deputada federal Joice Hasselmann (PSL-SP) durante a pandemia",0,"['vídeo', 'mostrando', 'governador', 'paulo', 'joão', 'doria', 'psdb', 'dançando', 'deputada', 'federal', 'joice', 'hasselmann', 'psl', 'sp', 'pandemia']"
O governo do Rio de Janeiro pagará R$ 836 a presos estaduais,0,"['governo', 'rio', 'janeiro', 'pagará', 'r', 'presos', 'estaduais']"
Um vídeo de médicos dançando em Israel está relacionado ao fechamento de hospitais sem casos de COVID-19,0,"['vídeo', 'médicos', 'dançando', 'israel', 'relacionado', 'fechamento', 'hospitais', 'casos', 'covid']"
Imagem que mostra uma pessoa segurando um caixão vazio com dois dedos em um enterro durante a pandemia,0,"['imagem', 'mostra', 'pessoa', 'segurando', 'caixão', 'vazio', 'dedos', 'enterro', 'pandemia']"
O uso prolongado de máscaras produz hipóxia,0,"['uso', 'prolongado', 'máscaras', 'produz', 'hipóxia']"
"Bill Gates criou uma vacina não líquida"" capaz de monitorar pessoas através da tecnologia 5G""",0,"['bill', 'gates', 'criou', 'vacina', 'líquida', 'capaz', 'monitorar', 'tecnologia', 'g']"
Imagem de cartazes de protesto contra o prefeito de Belo Horizonte na pandemia,0,"['imagem', 'cartazes', 'protesto', 'prefeito', 'belo', 'horizonte', 'pandemia']"
O vídeo do confronto entre vendedores ambulantes e fiscais em São Paulo está relacionado à Covid-19,0,"['vídeo', 'confronto', 'vendedores', 'ambulantes', 'fiscais', 'paulo', 'relacionado', 'covid']"
O número de mortes por dia em Manaus caiu após a visita do Ministro da Saúde do Brasil,0,"['mortes', 'manaus', 'caiu', 'visita', 'ministro', 'saúde', 'brasil']"
A imagem dos mortos em um naufrágio foi usada pelo Grupo Globo em uma reportagem sobre a Covid-19 na Itália,0,"['imagem', 'mortos', 'naufrágio', 'usada', 'globo', 'reportagem', 'covid', 'itália']"
"Apesar da pandemia da Covid-19,  número total de mortes registradas em cartórios em abril foi menor que em 2019",0,"['apesar', 'pandemia', 'covid', 'total', 'mortes', 'registradas', 'cartórios', 'abril']"
"Imagem da mansão onde vive o governador de São Paulo (Brasil), João Doria ",0,"['imagem', 'mansão', 'vive', 'governador', 'paulo', 'brasil', 'joão', 'doria']"
"Foto que mostra pacotes de dinheiro confiscado pela Polícía Federal (PF) em uma operação no Rio de Janeiro (Brasil), que teria sido desviado de hospitais de campanha no Estado construídos para pacientes com COVID-19",0,"['foto', 'mostra', 'pacotes', 'dinheiro', 'confiscado', 'polícía', 'federal', 'pf', 'operação', 'rio', 'janeiro', 'brasil', 'sido', 'desviado', 'hospitais', 'campanha', 'construídos', 'pacientes', 'covid']"
"O governador de São Paulo, João Doria (PSDB), teria dito que o povo tem que escolher entre o isolamento ou a comida. ",0,"['governador', 'paulo', 'joão', 'doria', 'psdb', 'dito', 'escolher', 'isolamento', 'comida']"
"Vídeo dos Hospital Moinhos de Vento, em Porto Alegre (Rio Grande do Sul, Brasil), em que a Unidade de Terapia Intensiva (UTI) foi esvaziada durante a pandemia de Covid-19.",0,"['vídeo', 'hospital', 'moinhos', 'vento', 'porto', 'alegre', 'rio', 'sul', 'brasil', 'unidade', 'terapia', 'intensiva', 'uti', 'esvaziada', 'pandemia', 'covid']"
Uma imagem de 2016 mostrando os sistemas de saúde em colapso durante o governo do PT,0,"['imagem', 'mostrando', 'sistemas', 'saúde', 'colapso', 'governo', 'pt']"
Um vídeo mostrando hospitais vazios em São Paulo (Brasil),0,"['vídeo', 'mostrando', 'hospitais', 'vazios', 'paulo', 'brasil']"
"Houve queda no número de mortes no país para 5.468, segundo o deputado estadual Ruy Irigaray (PSL-RS)",0,"['queda', 'mortes', 'país', 'deputado', 'estadual', 'ruy', 'irigaray', 'psl', 'rs']"
O número total de mortes no país diminuiu durante a pandemia de COVID-19,0,"['total', 'mortes', 'país', 'diminuiu', 'pandemia', 'covid']"
O número de mortes por dooenças respiratórias no Ceará caiu em 2020,0,"['mortes', 'dooenças', 'respiratórias', 'ceará', 'caiu']"
O número de mortes de pessoas com doenças respiratórias foi o mesmo em 2019 e 2020,0,"['mortes', 'doenças', 'respiratórias']"
"Vídeo no qual um suposto pastor evangélico vende uma máscara espiritual que protege as pessoas contra coronavirus, a H1N1 e o HIV.",0,"['vídeo', 'suposto', 'pastor', 'evangélico', 'vende', 'máscara', 'espiritual', 'protege', 'coronavirus', 'hn', 'hiv']"
"A imprensa brasileira se calou"" depois que o ex presidente Luiz Inácio Lula da Silva (PT) disse que ""sorte que a natureza criou este monstro de coronavírus"". """,0,"['imprensa', 'brasileira', 'calou', 'ex', 'presidente', 'luiz', 'inácio', 'lula', 'silva', 'pt', 'disse', 'sorte', 'natureza', 'criou', 'monstro', 'coronavírus']"
"Vídeo mostra médicos e enfermeiros protestando contra o prefeito de São Paulo, Bruno Covas (PSDB)",0,"['vídeo', 'mostra', 'médicos', 'enfermeiros', 'protestando', 'prefeito', 'paulo', 'bruno', 'covas', 'psdb']"
O ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes pode proibir o governo federal de destinar recursos para a compra de hidroxicloroquina para o tratamento de pacientes de COVID-19,0,"['ministro', 'supremo', 'tribunal', 'federal', 'stf', 'alexandre', 'moraes', 'proibir', 'governo', 'federal', 'destinar', 'recursos', 'compra', 'hidroxicloroquina', 'tratamento', 'pacientes', 'covid']"
"A reprovação do governador de São Paulo, João Doria, atingiu 98% durante a pandemia de COVID-19",0,"['reprovação', 'governador', 'paulo', 'joão', 'doria', 'atingiu', 'pandemia', 'covid']"
O Supremo Tribunal Federal (STF) proibiu que os hospitais militares do Brasil comecem a atender pacientes civis com COVID-19,0,"['supremo', 'tribunal', 'federal', 'stf', 'proibiu', 'hospitais', 'militares', 'brasil', 'comecem', 'atender', 'pacientes', 'civis', 'covid']"
O chá de boldo elimina os sintomas da Covid-19 em até três horas,0,"['chá', 'boldo', 'elimina', 'sintomas', 'covid']"
"O ex-ministro da Saúde Nelson Teich disse que não é possível estar à frente de um ministério em um país onde o presidente - ou seja, Jair Bolsonaro - escolhe a mediocridade e ignorância no lugar da ciência, sem se importar com as vítimas da pandemia de COVID-19",0,"['ex', 'ministro', 'saúde', 'nelson', 'teich', 'disse', 'frente', 'ministério', 'país', 'presidente', 'jair', 'bolsonaro', 'escolhe', 'mediocridade', 'ignorância', 'ciência', 'importar', 'vítimas', 'pandemia', 'covid']"
Há apenas uma pessoa em tratamento por COVID-19 no Hospital Central da Polícia Militar (HCPM) do Rio de Janeiro (Brasil),0,"['pessoa', 'tratamento', 'covid', 'hospital', 'central', 'polícia', 'militar', 'hcpm', 'rio', 'janeiro', 'brasil']"
"Imagem de um vagão cheio em São Paulo, fruto do rodízio ampliado de veículos na capital paulista, estabelecida pelo prefeito Bruno Covas (PSDB)",0,"['imagem', 'vagão', 'cheio', 'paulo', 'fruto', 'rodízio', 'ampliado', 'veículos', 'capital', 'paulista', 'estabelecida', 'prefeito', 'bruno', 'covas', 'psdb']"
O Washington Post informou que o paciente zero da Covid-19 era funcionário de um laboratório em Wuhan,0,"['washington', 'post', 'informou', 'paciente', 'covid', 'funcionário', 'laboratório', 'wuhan']"
"O Ministério da Cidadania está abrindo inscrição para o Programa Ajuda Gás, benefício que varia de R$ 70 a R$ 210",0,"['ministério', 'cidadania', 'abrindo', 'inscrição', 'programa', 'ajuda', 'gás', 'benefício', 'varia', 'r', 'r']"
No WhatsApp há oferta de um vale-compras do Carrefour,0,"['whatsapp', 'oferta', 'vale', 'compras', 'carrefour']"
"Não houve mortes por COVID-19 em Fortaleza, Brasil, em 29 de maio.",0,"['mortes', 'covid', 'fortaleza', 'brasil', 'maio']"
"O Bar Brahma, em São Paulo, vai fechar as portas depois da pandemia. ",0,"['bar', 'brahma', 'paulo', 'fechar', 'portas', 'pandemia']"
"Estudo com 60.000 pessoas na Espanha mostra a ineficácia das quarentenas"".""",0,"['estudo', 'espanha', 'mostra', 'ineficácia', 'quarentenas']"
"Vinícius Bonemer, filho dos jornalistas William Bonner e Fátima Bernardes, teria recebido os R$ 600 do auxílio emergencial do Governo Federal. ",0,"['vinícius', 'bonemer', 'filho', 'jornalistas', 'william', 'bonner', 'fátima', 'bernardes', 'recebido', 'r', 'auxílio', 'emergencial', 'governo', 'federal']"
Vídeo de um homem retirado vivo de uma sepultura durante a pandemia de COVID-19,0,"['vídeo', 'homem', 'retirado', 'vivo', 'sepultura', 'pandemia', 'covid']"
"O cientista chinês morto nos EUA estava prestes a descobrir"" uma vacina para a COVID-19""",0,"['cientista', 'chinês', 'morto', 'eua', 'prestes', 'descobrir', 'vacina', 'covid']"
Um médico do estado do Pará descobriu a cloroquina,0,"['médico', 'pará', 'descobriu', 'cloroquina']"
Imagem mostra um andar de hospital no Amazonas (Brasil) sem pacientes com COVID-19,0,"['imagem', 'mostra', 'andar', 'hospital', 'amazonas', 'brasil', 'pacientes', 'covid']"
A Prefeitura do Rio de Janeiro adotou um plano de abertura do comércio para o início de junho.,0,"['prefeitura', 'rio', 'janeiro', 'adotou', 'plano', 'abertura', 'comércio', 'início', 'junho']"
Vídeo mostra vários policiais militares batendo continência para manifestantes contrários ao isolamento social. ,0,"['vídeo', 'mostra', 'policiais', 'militares', 'batendo', 'continência', 'manifestantes', 'contrários', 'isolamento', 'social']"
Vídeo que afirma que São Paulo recebe R$ 16.000 por cada registro de morte por COVID-19,0,"['vídeo', 'afirma', 'paulo', 'recebe', 'r', 'registro', 'morte', 'covid']"
"Imagem do governador do Rio de Janeiro, Wilson Witzel (PSC), almoçando ao lado do prefeito de Angra dos Reis, Fernando Jordão (MDB), durante a pandemia",0,"['imagem', 'governador', 'rio', 'janeiro', 'wilson', 'witzel', 'psc', 'almoçando', 'prefeito', 'angra', 'reis', 'fernando', 'jordão', 'mdb', 'pandemia']"
"Imagem mostra uma paciente exibindo um cartaz com a inscrição Eu venci a Covid-19"" no município de Itaperuna no Rio de Janeiro que alcançou a marca de 99% de pacientes curados com o uso da cloroquina no tratamento. """,0,"['imagem', 'mostra', 'paciente', 'exibindo', 'cartaz', 'inscrição', 'venci', 'covid', 'município', 'itaperuna', 'rio', 'janeiro', 'alcançou', 'marca', 'pacientes', 'curados', 'uso', 'cloroquina', 'tratamento']"
"Após uma operação policial no Rio, a administração da cidade reduziu o número oficial de mortos por COVID-19 em 1.177",0,"['operação', 'policial', 'rio', 'administração', 'cidade', 'reduziu', 'oficial', 'mortos', 'covid']"
Uma foto de uma pessoa carregando um cadáver com uma única mão. A legenda afirma que se trata de um funeral forjado.,0,"['foto', 'pessoa', 'carregando', 'cadáver', 'única', 'mão', 'legenda', 'afirma', 'trata', 'funeral', 'forjado']"
Empresa brasileira de transporte Itapemirim declarou falência durante a pandemia de COVID-19,0,"['empresa', 'brasileira', 'transporte', 'itapemirim', 'declarou', 'falência', 'pandemia', 'covid']"
O número de mortes por Covid-19 no Ceará não diminuiu devido a uma operação da Polícia Militar,0,"['mortes', 'covid', 'ceará', 'diminuiu', 'devido', 'operação', 'polícia', 'militar']"
A Polícia Militar atirou em um surfista em uma praia de Fortaleza ,0,"['polícia', 'militar', 'atirou', 'surfista', 'praia', 'fortaleza']"
"Não houve mortes por COVID-19 em Belém, no Pará, nos dias 30 e 31 de maio.",0,"['mortes', 'covid', 'belém', 'pará', 'dias', 'maio']"
"O presidente de Madagascar, Andry Rajoelina, acusou a OMS de subornos promissores para envenenar “cura da COVID-19”.",0,"['presidente', 'madagascar', 'andry', 'rajoelina', 'acusou', 'oms', 'subornos', 'promissores', 'envenenar', 'cura', 'covid']"
"Maria Virgínia Casagrande, primeira-dama do Espírito Santo, foi curada da COVID-19 após ser tratada com um protocolo de hidroxicloroquina e azitromicina.",0,"['maria', 'virgínia', 'casagrande', 'dama', 'espírito', 'santo', 'curada', 'covid', 'tratada', 'protocolo', 'hidroxicloroquina', 'azitromicina']"
"Renata Vasconcellos, uma das âncoras de notícias mais famosas do Brasil, contraiu COVID-19.",0,"['renata', 'vasconcellos', 'âncoras', 'notícias', 'famosas', 'brasil', 'contraiu', 'covid']"
"O hospital de campanha do Anhembi, em São Paulo, está vazio. Suposto vídeo comprova.",0,"['hospital', 'campanha', 'anhembi', 'paulo', 'vazio', 'suposto', 'vídeo', 'comprova']"
"Tasuku Honjo, ganhador do prêmio Nobel, afirmou que o SARS-Cov-2 foi fabricado em um laboratório em Wuhan, onde costumava trabalhar.",0,"['tasuku', 'honjo', 'ganhador', 'prêmio', 'nobel', 'afirmou', 'sars', 'cov', 'fabricado', 'laboratório', 'wuhan', 'costumava']"
Belém (Pará) não teve nenhuma morte por COVID-19 em 30 e 31 de maio.,0,"['belém', 'pará', 'morte', 'covid', 'maio']"
